window,start_index,start_A,start_B,mechanism,case,date,daily_return
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-02-28,-9.477395000600791e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-01,0.0011870236442192664
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-02,0.0015117662637310573
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-03,-5.52063959545801e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-06,5.3785201731223835e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-07,2.6939448253315428e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-08,-1.4547065521225018e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-09,0.0003494010613787055
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-10,-0.0012101980173915973
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-13,-0.00044192324078746873
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-14,-0.0006280286315986205
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-15,0.0006754708442336864
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-16,-0.0009774813196657352
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-17,8.119689158796914e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-20,-0.00022851993089297886
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-21,0.0005647376142034248
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-22,-0.00074513937797124
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-23,-0.0014867090444641504
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-24,-0.0007205653409218752
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-27,-0.0015116332666081378
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-28,0.0006488168985092778
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-29,0.0005961059748824227
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-30,-2.458238832673108e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-03-31,-0.0006590262006174973
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-03,0.00025788918880777597
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-04,-0.0019368600889096731
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-05,0.0020357191889437236
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-06,-0.00026288153961741224
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-07,0.0003670117208174604
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-10,-0.000802607134122375
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-11,0.0002608337148316481
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-12,0.0005144303330117902
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-13,-0.00018048463084182758
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-17,0.0005026204291777304
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-18,-0.0011142726329007784
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-19,-0.0019059267804819977
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-20,-6.410687162523032e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-21,0.00026669971902716877
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-24,-0.00042012991032394973
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-25,9.089965312765469e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-26,2.7969312150787084e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-27,0.000720720282163832
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-04-28,0.0004971158566795083
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-01,-2.5282831946888848e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-02,-0.0001435075512981666
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-03,6.114544043558659e-06
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-04,-0.002483032527118519
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-05,0.0001604203008316187
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-08,9.190627337148913e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-09,-2.664606026387406e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-10,-0.00015211110830743046
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-11,0.0004963465151398183
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-12,-0.0012523314204049602
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-15,0.0009565911142474025
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-16,0.000306652934928601
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-17,-0.0008112939128099338
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-18,0.0017708832455629105
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-19,0.0013291005842650094
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-22,0.0014363373780945864
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-23,0.0004755477892023109
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-24,-0.001176961490300056
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-25,-0.0008505294757699772
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-26,0.0006893440123800519
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-30,-0.0004345447825666599
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-05-31,-8.687033475306948e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-01,-0.00018985111036380522
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-02,-0.0010869897316557243
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-05,0.0005426309009780786
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-06,0.0033657403938447614
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-07,-0.0014517666557141667
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-08,-0.0007402850528372465
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-09,0.0004267046517429347
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-12,0.0018096462976681287
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-13,0.002139077561422049
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-14,-0.0011616748978553883
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-15,0.0016531652203761692
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-16,-1.055851253127571e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-19,0.0001651399061059718
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-20,-0.00023052770012294436
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-21,-0.0017404369366709916
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-22,0.0020795800306830274
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-23,0.0004818832346387216
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-26,-7.066193666194417e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-27,-0.0002834915553888464
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-28,0.004134559604292974
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-29,-0.0027974473864027694
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-06-30,8.702863406802554e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-03,0.00011789396386248912
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-05,0.00010238389293596201
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-06,0.0003368888996204998
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-07,1.789435212930742e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-10,-0.000509235065820093
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-11,-0.0009188634391209123
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-12,-0.0005437640246180499
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-13,0.00031787088519264097
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-14,5.141574735448911e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-17,0.0018077244999074441
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-18,-0.00010726917479828985
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-19,6.500265661110872e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-20,-0.00014144281842808846
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-21,3.9808805574677354e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-24,0.0002746918401465538
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-25,-0.0002464091020407578
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-26,-0.0001938558575499279
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-27,0.0001262018037984508
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-28,0.0004740368187558638
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-07-31,6.532278069192384e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-01,0.00014808071276722307
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-02,0.00027591440633532394
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-03,0.0003734689536688417
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-04,-0.00013310887506994088
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-07,8.982921076879143e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-08,9.076299782353927e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-09,0.005524813947926015
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-10,4.397481890925531e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-11,5.657406889256429e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-14,-0.00012822690794733784
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-15,5.322982595150778e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-16,-0.001022025824752131
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-17,-0.0014810126229140178
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-18,0.0008814860769420458
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-21,0.00045681456400642814
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-22,-5.986618720024683e-05
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-23,0.002065174400835508
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-24,-0.0011906799708380348
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-25,-0.0039973488568621485
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-28,0.00020667626456955882
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-29,0.0033033683171319827
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-30,-0.0032360636433855865
historical,0,2014-01-01,2014-11-01,B,case_2_v2_sizing_v2_allocator,2017-08-31,-0.004501487094914988
